,y_pred
6641,2663.32
6642,5562.507
6643,2806.429666666667
6644,637.04
6645,14746.81
6646,667.1439285714285
6647,2505.712
6648,2452.16
6649,841.1
6650,2042.79
6651,820.2866666666667
6652,3600.8
6653,1594.7986666666666
6654,14904.13
6655,7774.764444444445
6656,8365.86
6657,440.505
6658,1831.425
6659,3031.22
6660,820.2969444444444
6661,706.4
6662,1226.6333333333332
6663,6323.9355000000005
6664,1760.14
6665,4073.88
6666,880.5369999999999
6667,1096.8536666666666
6668,2091.47
6669,787.6606666666665
6670,3815.732
6671,7586.217095238095
6672,17889.89
6673,886.9916666666666
6674,626.7918333333332
6675,487.3125
6676,786.0616666666667
6677,488.1126666666667
6678,7519.556666666667
6679,6143.23
6680,7268.7880000000005
6681,1051.4603333333332
6682,1091.142
6683,517.68
6684,491.71666666666664
6685,6115.225
6686,1186.7
6687,771.6963333333333
6688,5427.4225
6689,803.6916666666666
6690,6748.89
6691,4436.56
6692,1253.4247380952381
6693,1745.161
6694,870.65
6695,1731.38
6696,814.6427012987012
6697,1516.49
6698,1038.59
6699,3266.68
6700,1643.6629999999996
6701,1069.4843333333333
6702,831.7866666666665
6703,919.18
6704,857.9198333333333
6705,10193.363333333333
6706,2308.8975
6707,1184.75
6708,11077.735
6709,1149.3494047619047
6710,615.1133333333333
6711,749.2886666666667
6712,1380.56
6713,4274.619
6714,750.9496666666668
6715,694.9236666666667
6716,1868.2475
6717,4373.929999999999
6718,935.9283333333333
6719,864.8700000000001
6720,6673.0
6721,2088.06
6722,1778.99
6723,772.31
6724,884.388
6725,2633.61
6726,11464.31
6727,1631.64
6728,4336.52
6729,13975.965
6730,6691.9425
6731,1424.2819047619043
6732,860.35
6733,17265.735666666667
6734,1369.615
6735,2068.0315
6736,2361.09
6737,8365.452666666664
6738,857.62
6739,483.565
6740,2986.2466666666664
6741,8389.64
6742,924.3613333333335
6743,743.0716666666666
6744,1254.71
6745,7971.1
6746,971.6286666666667
6747,6488.44
6748,909.84
6749,719.1775
6750,5477.408333333333
6751,2436.2
6752,13764.091999999999
6753,4471.888333333333
6754,2889.4833333333336
6755,1138.9433333333334
6756,5235.089166666667
6757,4908.664000000001
6758,16649.606666666667
6759,2904.12
6760,1824.636
6761,1400.2383333333332
6762,2675.5566666666664
6763,652.46
6764,848.7353333333334
6765,12842.843333333332
6766,735.03
6767,6695.9857142857145
6768,621.05
6769,574.4001666666667
6770,2001.9360000000001
6771,2928.11
6772,907.294
6773,1037.289
6774,2671.84
6775,4551.213333333334
6776,613.755
6777,735.9808333333333
6778,7137.343333333332
6779,6296.935833333334
6780,902.41
6781,11490.68
6782,4234.198630952382
6783,7017.6833333333325
6784,3006.36
6785,5496.6915
6786,16430.31
6787,3697.17
6788,2961.26
6789,995.685
6790,7225.56
6791,4728.45
6792,740.5593333333334
6793,10236.023000000001
6794,4531.29
6795,5328.951999999999
6796,622.06
6797,2514.3920000000003
6798,4918.8
6799,5164.68
6800,13662.45
6801,5344.375
6802,644.7033333333333
6803,967.1616666666667
6804,2707.476666666667
6805,6544.1
6806,4322.78
6807,706.3033333333333
6808,1774.6
6809,3250.48
6810,4140.586
6811,5810.29
6812,11048.97
6813,761.9908333333333
6814,901.6
6815,12684.8375
6816,736.0090497835498
6817,1941.0533333333337
6818,676.435
6819,2153.08
6820,1018.3156666666669
6821,17414.37
6822,731.09
6823,7066.7
6824,689.735
6825,5404.977
6826,1183.6953333333333
6827,1623.12
6828,5293.43
6829,3587.7780000000002
6830,394.51
6831,11435.06
6832,4515.51
6833,2434.09
6834,4827.8555
6835,3029.43
6836,11555.11
6837,967.5605
6838,1729.455
6839,2060.48
6840,806.7153333333334
6841,796.545
6842,926.9458333333333
6843,11850.914499999999
6844,6435.4231666666665
6845,1370.4554999999998
6846,2787.23
6847,4117.065
6848,4408.98
6849,1575.594
6850,834.7566666666669
6851,426.439
6852,9660.59
6853,1069.4396666666667
6854,14363.009833333334
6855,8459.426666666668
6856,862.6186904761905
6857,5905.355
6858,3285.8725
6859,7049.98
6860,9436.206
6861,769.1135
6862,2693.17
6863,1488.7635
6864,4057.18
6865,1759.93
6866,7725.68
6867,508.465
6868,7567.08
6869,16892.272
6870,5515.51
6871,6062.6175
6872,6970.94
6873,3273.875
6874,3270.785833333334
6875,6718.126666666667
6876,2637.736666666666
6877,759.5816666666667
6878,12269.44
6879,2944.92
6880,2420.115
6881,6536.776666666668
6882,7970.576666666666
6883,5674.091666666667
6884,553.66
6885,790.73
6886,7410.8240000000005
6887,7561.78
6888,3565.17
6889,3951.96
6890,1197.912
6891,4145.207857142857
6892,3263.42
6893,8140.58
6894,675.76
6895,890.94
6896,4434.92
6897,3470.72
6898,6256.248333333333
6899,2644.83
6900,9129.062857142857
6901,4934.454000000001
6902,2845.961
6903,4265.0
6904,4503.951
6905,1664.3188333333333
6906,15707.58
6907,1712.4020000000005
6908,7918.815
6909,6158.328333333334
6910,2034.192
6911,6155.085
6912,1819.91
6913,935.1018333333334
6914,5276.75
6915,1010.8971666666667
6916,5087.407333333334
6917,7431.29119047619
6918,964.7376666666667
6919,4924.7
6920,600.22
6921,9084.23
6922,1919.5225
6923,2719.179
6924,3590.261166666667
6925,1283.478
6926,15973.49
6927,4754.17
6928,466.01
6929,5451.13
6930,1363.58
6931,1690.905
6932,5010.493333333333
6933,11294.52
6934,16510.54
6935,569.0866666666666
6936,511.04948412698417
6937,1050.8583333333333
6938,4236.783333333333
6939,5108.325
6940,17337.97
6941,1027.9733333333334
6942,4237.954000000001
6943,5979.0
6944,7212.171666666666
6945,3983.44
6946,5167.46
6947,1779.6665
6948,5012.626666666667
6949,5031.221333333334
6950,6022.949166666666
6951,789.8831666666669
6952,1907.73
6953,8251.038333333332
6954,2493.47
6955,3619.97
6956,3135.84
6957,1927.96
6958,14284.5775
6959,611.0933333333335
6960,17443.83
6961,1422.1416666666669
6962,7749.461666666666
6963,398.19
6964,13087.8
6965,8026.19
6966,4016.25
6967,978.929119047619
6968,12159.480416666667
6969,1313.8703333333333
6970,1283.8385714285714
6971,1686.8425
6972,1673.47
6973,16585.16
6974,7723.0549999999985
6975,771.2
6976,3291.29
6977,1422.6870000000001
6978,7962.788
6979,10806.375
6980,1885.8009166666664
6981,1054.2398333333333
6982,2358.44
6983,1866.4916666666663
6984,2380.2633333333333
6985,6222.924166666668
6986,634.96
6987,1874.83
6988,921.91
6989,2193.44
6990,8478.24
6991,5697.3933333333325
6992,4117.48
6993,6314.77
6994,1627.7738333333334
6995,591.9799166666667
6996,8416.511666666665
6997,13565.734999999997
6998,1493.02
6999,12052.44
7000,2448.78
7001,5413.216666666666
7002,1998.305
7003,919.9736666666666
7004,5715.677
7005,11389.72
7006,1023.73
7007,12629.929166666667
7008,3606.594
7009,5205.36
7010,7134.8
7011,749.7920043290043
7012,4414.95
7013,1971.1883333333335
7014,2478.86
7015,2942.95
7016,5098.42
7017,4230.19
7018,543.1383333333333
7019,1678.6943055555553
7020,3333.58
7021,4770.781666666667
7022,5635.65
7023,1475.051666666667
7024,987.0423333333332
7025,8692.08
7026,8358.77
7027,4587.316666666667
7028,1672.493333333333
7029,1322.275
7030,659.02
7031,7738.673333333334
7032,14253.28
7033,2999.896666666666
7034,14026.87
7035,628.8708333333334
7036,6232.98
7037,11822.53
7038,1340.6993333333335
7039,2057.071
7040,15111.235
7041,9773.82
7042,442.91
7043,12122.73
7044,16668.756999999998
7045,8911.55
7046,557.2625
7047,930.9373333333334
7048,782.345
7049,595.3066666666666
7050,2592.57
7051,517.9233333333334
7052,629.7779880952381
7053,670.46
7054,903.47
7055,3448.2825714285714
7056,721.3463181818182
7057,482.8059523809524
7058,553.3283333333334
7059,496.265
7060,1289.94
7061,532.07
7062,3109.1216666666664
7063,6844.3475
7064,571.3881666666666
7065,16954.78
7066,1295.8966666666668
7067,3081.5809999999997
7068,836.3283333333333
7069,11355.478333333334
7070,3947.18
7071,5148.315333333333
7072,1594.615
7073,895.05
7074,2720.1
7075,9769.99
7076,1040.47
7077,1942.171
7078,580.219380952381
7079,3016.89
7080,1777.468
7081,1052.5423333333333
7082,1470.96
7083,609.61
7084,6024.89
7085,1202.0146666666667
7086,2355.74
7087,5651.85
7088,881.5950595238095
7089,1982.8324242424244
7090,11502.528333333335
7091,11794.1
7092,8933.903333333334
7093,2559.1566666666668
7094,3064.35
7095,694.3915
7096,3745.127571428571
7097,3666.313571428571
7098,5073.82
7099,16941.55
7100,2594.81
7101,5691.424
7102,1611.27
7103,2509.13
7104,561.73
7105,450.7773333333334
7106,4567.12
7107,1091.5
7108,3614.7375
7109,1114.9035000000001
7110,613.2131666666667
7111,2374.93
7112,2124.398
7113,817.7125
7114,1572.9733333333334
7115,2248.1
7116,1224.4466666666667
7117,617.375
7118,2756.755
7119,2043.8966666666665
7120,906.07
7121,8519.295
7122,931.4729761904763
7123,673.4860000000001
7124,4990.99
7125,2081.93
7126,449.77666666666664
7127,2935.84
7128,1307.6566666666668
7129,4111.47
7130,4594.46
7131,652.0409999999999
7132,521.6325
7133,972.0920000000001
7134,3267.105
7135,1150.2166666666665
7136,930.73
7137,9029.873333333333
7138,634.3558333333334
7139,547.345
7140,6774.78
7141,4468.8
7142,449.95333333333326
7143,2410.29
7144,1028.5501666666667
7145,668.07
7146,1321.5916666666665
7147,5598.172
7148,1164.9
7149,8865.82
7150,12403.355
7151,3895.246666666667
7152,4711.4259999999995
7153,1969.21
7154,4780.545
7155,3450.74
7156,3258.96
7157,4754.53
7158,1897.9205
7159,5195.6
7160,7516.53
7161,707.5075
7162,2693.86
7163,3706.27
7164,1250.6935
7165,733.9676190476191
7166,9665.16
7167,2926.41
7168,883.5505238095236
7169,7489.98
7170,4932.99
7171,1292.1875
7172,1491.1639047619049
7173,788.02
7174,3993.88
7175,1381.215
7176,1523.835
7177,457.805
7178,4822.547333333333
7179,5765.458333333332
7180,796.9033333333334
7181,623.3756666666667
7182,2838.081666666667
7183,663.98
7184,1975.1851666666666
7185,912.4333333333334
7186,2499.64
7187,666.5963333333333
7188,8545.573333333332
7189,1777.4916666666668
7190,1155.49
7191,1620.11
7192,4253.513333333333
7193,6446.86
7194,3986.13
7195,1141.3461666666667
7196,2253.97
7197,1177.23
7198,1380.421
7199,3406.3315476190473
7200,5932.32
7201,1876.5865
7202,14289.48
7203,738.25
7204,5236.17
7205,7059.61
7206,831.892626984127
7207,14728.20119047619
7208,2072.83
7209,625.09
7210,2469.222
7211,1664.89
7212,703.9461666666668
7213,5765.17
7214,1525.77
7215,1388.42
7216,881.008
7217,6426.32
7218,1934.375261904762
7219,1265.05
7220,2194.8
7221,1664.975
7222,3734.680714285714
7223,2454.38
7224,1965.7
7225,763.675
7226,10494.74
7227,4635.02
7228,1925.475
7229,2852.04
7230,2953.3466666666664
7231,1327.49
7232,475.6861666666667
7233,973.6025
7234,3284.58
7235,4714.1
7236,3768.415
7237,10107.395
7238,7402.14
7239,1630.1925
7240,7598.846666666666
7241,719.1766666666667
7242,6040.9
7243,1614.3283333333334
7244,5429.883333333332
7245,13822.945
7246,4749.3
7247,7975.74
7248,2326.5
7249,3713.3420000000006
7250,1078.7066666666665
7251,1950.62
7252,8048.97
7253,2752.29
7254,3651.155
7255,1017.24
7256,753.0683333333333
7257,5235.825833333333
7258,5646.32
7259,4070.4
7260,860.88
7261,2079.8903333333333
7262,2080.99
7263,502.07433333333336
7264,8507.9975
7265,978.9042857142858
7266,744.4264999999999
7267,17792.94
7268,2828.58
7269,672.6716666666666
7270,761.9339047619047
7271,1023.37
7272,4253.82
7273,628.5541666666667
7274,1068.47
7275,1289.56
7276,1189.81
7277,3717.41
7278,5020.01
7279,3865.978666666668
7280,1941.4719999999998
7281,6635.4425
7282,6606.28
7283,3152.7
7284,3967.6620000000003
7285,503.2388333333334
7286,5262.9975
7287,1769.45
7288,1411.3
7289,4392.971500000001
7290,8144.45
7291,688.6529999999998
7292,876.992
7293,1671.4858333333334
7294,4032.336666666667
7295,761.755
7296,3262.79
7297,4508.57
7298,1813.81
7299,916.74
7300,10441.53
7301,1238.0449999999998
7302,522.715
7303,506.9755
7304,15601.95
7305,697.4480952380952
7306,1435.89
7307,479.79400000000004
7308,10666.11
7309,3391.71
7310,761.6103333333334
7311,487.0
7312,3664.745
7313,6446.53
7314,6447.209166666667
7315,16020.84
7316,6442.115
7317,815.4133333333334
7318,4305.5175
7319,15079.825
7320,4381.693333333333
7321,1650.49
7322,1024.7158333333334
7323,558.47
7324,1265.8579047619048
7325,1650.29
7326,1433.81
7327,8048.375333333333
7328,12692.8
7329,2631.53
7330,915.7482500000001
7331,895.4168333333333
7332,1730.7841666666666
7333,579.8375
7334,1787.2533333333333
7335,749.7913333333333
7336,741.9883333333335
7337,2498.81
7338,655.605
7339,6974.0666666666675
7340,867.5
7341,1947.64
7342,1172.855
7343,14445.79
7344,1978.0074242424241
7345,6797.86
7346,13991.15
7347,1304.9783333333332
7348,946.49
7349,5673.605
7350,4177.594285714285
7351,16507.717857142856
7352,1788.9258333333332
7353,5007.912
7354,10674.393333333333
7355,777.6505000000001
7356,1950.8043333333333
7357,15912.4875
7358,528.62
7359,503.88
7360,785.7755000000001
7361,926.7640833333332
7362,709.1278571428571
7363,7684.76
7364,16343.108333333335
7365,6751.891666666666
7366,1392.84
7367,8762.78
7368,8273.88
7369,3889.8166666666657
7370,5473.705
7371,4838.88
7372,2419.7799999999997
7373,897.863
7374,1113.955
7375,14682.75
7376,381.39
7377,975.0033333333333
7378,4584.723333333333
7379,933.24
7380,3543.31
7381,3822.99
7382,1124.5800000000002
7383,6023.44
7384,2429.9423333333334
7385,2986.4179999999997
7386,1219.8446666666669
7387,883.31
7388,3753.62
7389,4857.46
7390,1748.07
7391,546.7955000000001
7392,4410.5
7393,542.58
7394,10041.016666666666
7395,2785.76
7396,679.317523809524
7397,997.47
7398,4437.609166666667
7399,628.5541666666667
7400,2419.7333333333336
7401,4338.25
7402,3305.32
7403,3386.571833333333
7404,2816.49
7405,5355.81
7406,708.98
7407,6496.7235
7408,890.9675
7409,446.29
7410,799.998
7411,1609.0639999999999
7412,4090.078333333333
7413,2380.08
7414,2397.28
7415,8677.0
7416,1330.02
7417,765.4253333333332
7418,4284.99
7419,2574.395
7420,12479.646833333334
7421,5374.573333333333
7422,705.01
7423,590.2815
7424,4920.83
7425,1923.235
7426,884.7032857142857
7427,2054.3650000000002
7428,1993.635
7429,3454.23
7430,1656.5
7431,597.89
7432,2167.565
7433,1872.11
7434,10412.83
7435,654.41
7436,733.7114285714285
7437,1223.565
7438,1454.945
7439,7230.39
7440,4327.615
7441,5594.749
7442,1632.3616666666667
7443,688.43
7444,5162.61
7445,717.3609999999999
7446,12678.02
7447,1865.18
7448,1393.9633333333331
7449,753.69
7450,2136.2433333333333
7451,736.41
7452,512.8033333333334
7453,895.2386746031746
7454,2581.0075
7455,693.375
7456,12892.512666666666
7457,1815.6839523809526
7458,632.07
7459,5404.78
7460,4435.786
7461,1679.5033333333333
7462,9563.7925
7463,2950.59
7464,607.2
7465,585.4005000000001
7466,1768.5503333333334
7467,4407.045
7468,1191.67
7469,3840.13
7470,819.75
7471,5478.14
7472,4734.4
7473,682.2226666666667
7474,5198.27
7475,5832.42
7476,5485.335
7477,14395.19
7478,912.32
7479,491.19433333333336
7480,937.7
7481,1800.12
7482,18063.51
7483,3651.271666666666
7484,5039.4
7485,8102.963666666666
7486,3991.53
7487,5292.03
7488,5599.14
7489,6166.6
7490,3244.825
7491,4730.104
7492,5802.901511904763
7493,9517.655
7494,5305.035
7495,448.15
7496,3848.42
7497,10387.6
7498,15903.1275
7499,3269.64
7500,1181.6546666666666
7501,1127.9841666666666
7502,450.58
7503,852.49
7504,6789.13
7505,4471.87
7506,3306.9033333333336
7507,2488.445
7508,830.2383333333332
7509,847.94
7510,681.0143333333332
7511,896.0716666666667
7512,626.1285833333333
7513,12539.62
7514,2481.8
7515,3234.965333333333
7516,598.4383333333334
7517,1955.3818333333336
7518,3619.63
7519,2873.55
7520,12495.876833333334
7521,3502.58
7522,877.1333333333334
7523,1182.44
7524,6451.38
7525,4198.232666666666
7526,1848.98
7527,5258.1575
7528,1990.89
7529,7198.77
7530,14836.99
7531,6277.03
7532,1655.0206666666666
7533,10260.8675
7534,2898.53
7535,761.2675
7536,539.5131666666667
7537,2604.89
7538,1943.493333333333
7539,3168.69
7540,7926.38
7541,3320.89
7542,1146.6033333333332
7543,638.181
7544,5775.19
7545,2634.376214285714
7546,17135.6
7547,7502.23
7548,14006.88
7549,18343.897333333334
7550,554.33
7551,1359.07
7552,11257.92
7553,844.9283333333334
7554,942.73
7555,1014.2125
7556,5634.97
7557,1005.4732857142856
7558,10491.89
7559,5311.45
7560,13357.4
7561,12150.013333333332
7562,4197.385833333334
7563,782.9885
7564,4715.4
7565,16678.8
7566,1373.9958333333334
7567,15729.13
7568,5256.61
7569,2457.25
7570,1225.445
7571,2276.0233333333335
7572,2085.6875
7573,513.18
7574,3292.25
7575,829.483119047619
7576,5971.104333333334
7577,6742.1
7578,7069.84
7579,684.39
7580,1030.209111111111
7581,1236.95
7582,5062.126666666667
7583,6894.6
7584,602.65
7585,4465.025
7586,2467.05
7587,3203.54
7588,4743.379166666667
7589,804.2333333333332
7590,827.845
7591,4102.76
7592,4375.992333333334
7593,2607.285
7594,4393.656666666666
7595,797.7
7596,2168.51
7597,6025.6675
7598,9001.6
7599,2426.03
7600,661.89
7601,3337.33
7602,16403.64
7603,8158.6
7604,3403.7
7605,542.43
7606,457.15
7607,532.7466666666667
7608,12091.92
7609,1921.6956666666667
7610,6072.326666666668
7611,3526.982511904762
7612,1001.7958282828284
7613,3430.666666666666
7614,670.8735
7615,9491.83
7616,397.45
7617,6321.833333333334
7618,14670.54
7619,2233.91
7620,957.56
7621,892.1740000000001
7622,7253.37
7623,5019.595
7624,833.2533333333333
7625,2564.12
7626,4437.82
7627,5285.6475
7628,594.58
7629,2375.66
7630,664.586
7631,3981.22
7632,2422.408888888889
7633,670.1625
7634,13181.775
7635,395.584
7636,7316.0
7637,649.5691666666667
7638,10211.905
7639,890.9313333333334
7640,2311.855
7641,696.085
7642,1831.4975
7643,4382.24
7644,5343.47
7645,8877.1175
7646,2296.49
7647,14347.905916666668
7648,11377.428333333335
7649,4139.57
7650,13066.5675
7651,1428.79
7652,15122.63
7653,17400.81
7654,713.4458333333333
7655,3997.635
7656,3723.878333333333
7657,1497.69
7658,7756.88
7659,10946.624833333333
7660,4875.215
7661,1011.5766666666667
7662,3206.29
7663,476.5163333333333
7664,4119.69
7665,797.9993333333332
7666,3148.9998095238093
7667,1733.6291666666668
7668,899.1419999999999
7669,2062.5
7670,1083.4683333333332
7671,4158.01
7672,5950.258333333334
7673,1958.35
7674,7650.586666666666
7675,862.65
7676,1223.3
7677,4031.9125
7678,673.0
7679,501.34
7680,7438.627857142857
7681,8693.3
7682,1670.4466666666665
7683,4976.633333333334
7684,1338.94
7685,16730.527857142857
7686,621.9833333333332
7687,770.2660000000001
7688,2025.05
7689,833.0133333333334
7690,944.2475555555556
7691,416.16
7692,1815.6839523809526
7693,10535.633333333335
7694,3686.72
7695,1610.23
7696,2514.8013333333333
7697,719.3654999999999
7698,9837.199285714287
7699,602.5085
7700,507.44850000000014
7701,3986.3125000000005
7702,1116.3852380952383
7703,3295.79
7704,10108.826666666666
7705,1189.8752380952383
7706,4571.891333333334
7707,2360.855
7708,6512.946666666668
7709,4472.52
7710,15078.138333333334
7711,3460.475
7712,15468.45
7713,1936.0114999999998
7714,425.3
7715,858.2371428571429
7716,2514.05
7717,4378.02
7718,715.61
7719,4238.0115000000005
7720,860.7
7721,707.5075
7722,3641.32
7723,5594.749
7724,683.69
7725,4617.8525
7726,12512.65557142857
7727,1092.922
7728,10305.686666666666
7729,10109.55
7730,16530.145
7731,1963.998761904762
7732,12599.068666666666
7733,885.17
7734,4699.06
7735,1769.8406666666665
7736,610.9333333333333
7737,3109.448666666667
7738,6966.081666666666
7739,1575.96
7740,720.33
7741,3775.6525
7742,1081.705
7743,464.36
7744,5152.227738095238
7745,3659.69
7746,4292.911
7747,1409.48
7748,578.65
7749,6356.709166666667
7750,1308.0875
7751,761.788
7752,468.26
7753,699.85
7754,13186.71
7755,5810.5
7756,575.695
7757,832.3889999999999
7758,873.4666666666667
7759,821.3016666666667
7760,1925.1325
7761,3869.43
7762,791.32
7763,10746.528333333335
7764,2107.2
7765,832.4925714285714
7766,11318.82
7767,1437.825
7768,3701.97
7769,751.35
7770,2204.9
7771,11228.4
7772,5483.03
7773,1625.4
7774,11317.5675
7775,1316.0983333333331
7776,10850.092833333334
7777,6317.63
7778,4766.5233333333335
7779,8877.95
7780,7662.399047619047
7781,1784.5141666666666
7782,7168.0875
7783,10120.045
7784,1864.115
7785,10599.215
7786,8211.87
7787,1241.1
7788,1885.21
7789,9814.196666666667
7790,543.223
7791,603.6800952380951
7792,14179.526666666667
7793,6128.55
7794,482.08316666666667
7795,12440.43
7796,17217.589857142855
7797,1449.9
7798,5182.2
7799,15173.0
7800,1832.740333333333
7801,901.68
7802,15477.71
7803,8829.06
7804,11911.083333333336
7805,908.85
7806,4411.270166666666
7807,9092.89
7808,4416.727619047619
7809,5070.12
7810,4580.62
7811,5082.138333333333
7812,5385.91
7813,920.9178571428571
7814,11748.372000000001
7815,804.6125
7816,489.2
7817,464.66566666666665
7818,15937.85
7819,3125.345
7820,8322.36
7821,7758.161666666666
7822,922.5
7823,15864.535
7824,2840.05
7825,1028.2
7826,929.2637142857143
7827,872.9639999999999
7828,760.73
7829,11758.08
7830,786.6573333333333
7831,10873.581666666665
7832,4105.9391428571425
7833,5632.77
7834,5001.81
7835,4240.08
7836,5157.43
7837,2167.88
7838,1829.0616666666665
7839,16292.26
7840,1748.61
7841,5345.65
7842,860.88
7843,735.8916666666665
7844,971.3766666666667
7845,7347.02
7846,2564.32
7847,8097.31
7848,1325.896
7849,8410.48
7850,637.63
7851,4366.04
7852,912.64
7853,1715.3566666666668
7854,3537.7575
7855,5345.08
7856,7984.61
7857,2222.4
7858,554.7575
7859,854.8133333333334
7860,853.6275
7861,3802.49
7862,9168.17
7863,2634.87
7864,6209.575
7865,5514.696666666668
7866,1990.17
7867,6157.9975
7868,1395.16
7869,772.7
7870,623.52
7871,16046.34
7872,5030.7491666666665
7873,2049.5515
7874,2406.2
7875,9949.37
7876,2018.63
7877,7796.028333333334
7878,729.1870000000001
7879,3780.004999999999
7880,585.315
7881,7670.8
7882,9992.867
7883,856.765
7884,16468.781666666666
7885,1731.1857619047619
7886,4665.465
7887,778.7077142857145
7888,3811.8616666666667
7889,4477.73
7890,948.7406666666665
7891,5270.416666666668
7892,717.7485714285715
7893,4445.6
7894,1332.5216666666665
7895,4687.0925
7896,2192.75
7897,8541.42
7898,1411.37
7899,9255.8
7900,422.39
7901,2619.26
7902,1201.203
7903,724.2845
7904,2699.9
7905,5174.63
7906,835.4295
7907,574.3221666666667
7908,11425.9
7909,16953.16
7910,4424.506666666666
7911,1396.33
7912,580.76
7913,3356.243333333334
7914,1427.25
7915,9001.234166666667
7916,5003.35
7917,10617.59
7918,3416.91
7919,3993.7
7920,492.7642857142857
7921,12289.59
7922,3337.3855
7923,1280.09
7924,5412.155
7925,2040.099
7926,3158.0466666666657
7927,11256.543333333335
7928,4506.83
7929,13856.12
7930,928.8508333333333
7931,2033.601666666667
7932,11395.221904761906
7933,1635.91
7934,10207.91
7935,1931.62
7936,5225.0
7937,420.3991666666667
7938,4586.995
7939,574.95
7940,7452.147
7941,876.0876666666667
7942,1117.1266666666668
7943,8909.53
7944,9119.265
7945,4978.301666666666
7946,4079.4759999999997
7947,4059.8433333333332
7948,2154.435
7949,759.05
7950,811.8613333333333
7951,4961.72
7952,2643.015
7953,1600.67
7954,4640.034166666666
7955,9200.208
7956,855.1781666666667
7957,2251.68
7958,8007.552
7959,16988.3325
7960,600.84
7961,3423.82
7962,942.97
7963,4740.655
7964,2591.68
7965,5031.223
7966,4665.97
7967,2808.84
7968,4909.236666666667
7969,12180.54
7970,2656.265
7971,6104.62
7972,988.673
7973,3534.195
7974,698.88
7975,3666.313571428571
7976,695.985
7977,2754.65
7978,875.1175
7979,3444.28
7980,3355.6132380952386
7981,843.6466666666669
7982,2561.43
7983,442.77
7984,2845.8833333333337
7985,6581.578333333333
7986,6771.289761904762
7987,504.4603333333333
7988,934.575
7989,979.2646666666667
7990,11417.66
7991,762.91
7992,1794.655
7993,872.7949999999998
7994,1213.31
7995,1845.126
7996,4099.37
7997,1704.861380952381
7998,2751.1
7999,1336.66
8000,1300.47
8001,824.1133333333332
8002,6253.18
8003,4647.02
8004,12950.750666666665
8005,1439.8533333333335
8006,4850.55
8007,9683.911666666667
8008,670.0260000000001
8009,503.2233333333333
8010,5695.59
8011,1756.0079999999998
8012,428.661
8013,1567.705
8014,5009.546666666667
8015,6095.0583333333325
8016,4005.76
8017,9451.7
8018,675.327
8019,707.4739999999999
8020,2323.053
8021,1021.9605476190476
8022,1920.2225
8023,5204.85
8024,2342.05
8025,8912.62
8026,1222.394761904762
8027,4326.58
8028,2689.22
8029,2005.9709999999998
8030,902.2320000000001
8031,7448.42
8032,954.81
8033,5092.08
8034,10510.1375
8035,10572.42
8036,1859.5201428571431
8037,6177.9625
8038,1072.6833333333334
8039,9011.162
8040,819.3559999999999
8041,865.9119999999999
8042,4968.17
8043,892.7806785714286
8044,835.6468333333335
8045,954.3489999999999
8046,2568.405
8047,802.0333333333334
8048,4771.85
8049,880.12
8050,1013.97
8051,5409.991999999999
8052,10314.192
8053,14002.87
8054,4577.11
8055,4563.109666666667
8056,511.32666666666665
8057,548.27
8058,4519.108
8059,711.3106666666666
8060,5205.45
8061,5247.386666666667
8062,766.332
8063,447.01
8064,3002.3233333333337
8065,670.22
8066,8818.310833333333
8067,2649.316666666666
8068,2962.5
8069,1404.8499999999997
8070,2447.38
8071,2590.9075
8072,2258.125
8073,1918.4933333333333
8074,1825.49
8075,4243.25
8076,799.36
8077,2945.74
8078,4414.370666666666
8079,7683.531833333333
8080,2680.6409999999996
8081,4717.176666666667
8082,1238.535
8083,751.3966666666665
8084,13725.095
8085,514.4938333333334
8086,3943.2443333333335
8087,5579.845
8088,4241.505666666667
8089,656.0233333333333
8090,2026.2425
8091,550.1125000000001
8092,4664.856666666667
8093,1082.54
8094,1569.3
8095,1183.12
8096,1182.74
8097,1788.98
8098,6194.4445
8099,9174.3
8100,869.24
8101,7716.83
8102,2554.1321428571428
8103,2697.94
8104,3848.57
8105,6326.57
8106,951.7658333333333
8107,607.16
8108,11045.59
8109,5840.69
8110,2087.51
8111,548.15
8112,9698.8
8113,1874.9633333333331
8114,1787.96
8115,2872.213333333333
8116,2901.61
8117,1033.7006666666666
8118,1125.8280000000002
8119,799.059
8120,1271.53
8121,6010.3116666666665
8122,636.555
8123,4214.19
8124,683.19
8125,7658.051833333334
8126,2081.1479999999997
8127,8366.295
8128,525.37
8129,5163.2
8130,5920.206666666666
8131,789.8218333333333
8132,1181.66
8133,872.723916666667
8134,8522.904
8135,7738.215666666667
8136,535.27
8137,553.0866666666667
8138,1611.27
8139,3967.6620000000003
8140,944.0601666666666
8141,619.9933333333333
8142,555.72
8143,4614.501619047619
8144,3550.466
8145,13164.2275
8146,664.3813333333333
8147,1608.8013333333333
8148,447.48
8149,451.54
8150,686.7819999999999
8151,8318.53
8152,5096.05
8153,8258.641
8154,4211.635
8155,623.6156666666667
8156,2507.76
8157,436.981
8158,4918.136666666666
8159,7690.686666666667
8160,2949.2925
8161,8524.86
8162,1775.8244999999997
8163,2888.91
8164,580.0105
8165,632.1930714285714
8166,1096.9218333333333
8167,2347.53
8168,1014.77
8169,3544.89
8170,707.4739999999999
8171,888.9
8172,14124.413666666667
8173,749.6139285714287
